weights,Ambiental,Económico,Técnico
0.4327147065974068,0.6405797246488998,0.5759505100494177,0.2616101934821296
0.15410955720571176,0.18386737702830666,0.1884448752001129,0.1277811007366131
0.4131757361968815,0.17555289832279353,0.23560461475046943,0.6106087057812574
