Fecha|Valor
2014-12-14 00:00:00|113.1
2014-12-15 00:00:00|131.5
2014-12-16 00:00:00|151.3
2014-12-17 00:00:00|126.6
2014-12-18 00:00:00|115.0
2014-12-19 00:00:00|111.3
2014-12-20 00:00:00|106.6
2014-12-21 00:00:00|104.7
2014-12-22 00:00:00|108.4
2014-12-23 00:00:00|106.6
2014-12-24 00:00:00|104.7
2014-12-25 00:00:00|123.6
2014-12-26 00:00:00|129.6
2014-12-27 00:00:00|114.1
2014-12-28 00:00:00|109.4
2014-12-29 00:00:00|104.7
2014-12-30 00:00:00|98.78
2014-12-31 00:00:00|100.4
2015-01-01 00:00:00|104.7
2015-01-02 00:00:00|98.78
2015-01-03 00:00:00|97.17
2015-01-04 00:00:00|93.94
2015-01-05 00:00:00|91.53
2015-01-06 00:00:00|89.11
2015-01-07 00:00:00|85.86
2015-01-08 00:00:00|85.03
2015-01-09 00:00:00|89.92
2015-01-10 00:00:00|92.33
2015-01-11 00:00:00|92.33
2015-01-12 00:00:00|123.6
2015-01-13 00:00:00|120.5
2015-01-14 00:00:00|95.56
2015-01-15 00:00:00|97.17
2015-01-16 00:00:00|93.94
2015-01-17 00:00:00|106.6
2015-01-18 00:00:00|109.7
2015-01-19 00:00:00|97.17
2015-01-20 00:00:00|121.8
2015-01-21 00:00:00|112.2
2015-01-22 00:00:00|171.3
2015-01-23 00:00:00|192.1
2015-01-24 00:00:00|156.9
2015-01-25 00:00:00|159.3
2015-01-26 00:00:00|125.6
2015-01-27 00:00:00|116.0
2015-01-28 00:00:00|109.4
2015-01-29 00:00:00|103.7
2015-01-30 00:00:00|98.78
2015-01-31 00:00:00|99.58
2015-02-01 00:00:00|165.3
2015-02-02 00:00:00|214.9
2015-02-03 00:00:00|219.8
2015-02-04 00:00:00|152.3
2015-02-05 00:00:00|144.8
2015-02-06 00:00:00|126.6
2015-02-07 00:00:00|115.0
2015-02-08 00:00:00|114.1
2015-02-09 00:00:00|119.7
2015-02-10 00:00:00|126.5
2015-02-11 00:00:00|119.7
2015-02-12 00:00:00|128.7
2015-02-13 00:00:00|135.5
2015-02-14 00:00:00|152.3
2015-02-15 00:00:00|175.1
2015-02-16 00:00:00|135.5
2015-02-17 00:00:00|114.1
2015-02-18 00:00:00|108.4
2015-02-19 00:00:00|102.0
2015-02-20 00:00:00|98.78
2015-02-21 00:00:00|95.56
2015-02-22 00:00:00|92.33
2015-02-23 00:00:00|89.11
2015-02-24 00:00:00|85.86
2015-02-25 00:00:00|82.52
2015-02-26 00:00:00|79.18
2015-02-27 00:00:00|80.85
2015-02-28 00:00:00|102.0
2015-03-01 00:00:00|105.9
2015-03-02 00:00:00|108.4
2015-03-03 00:00:00|93.14
2015-03-04 00:00:00|89.11
2015-03-05 00:00:00|85.86
2015-03-06 00:00:00|80.85
2015-03-07 00:00:00|81.69
2015-03-08 00:00:00|90.72
2015-03-09 00:00:00|86.67
2015-03-10 00:00:00|80.85
2015-03-11 00:00:00|80.02
2015-03-12 00:00:00|85.86
2015-03-13 00:00:00|79.18
2015-03-14 00:00:00|80.85
2015-03-15 00:00:00|77.51
2015-03-16 00:00:00|74.18
2015-03-17 00:00:00|72.51
2015-03-18 00:00:00|121.6
2015-03-19 00:00:00|118.1
2015-03-20 00:00:00|138.4
2015-03-21 00:00:00|146.8
2015-03-22 00:00:00|127.5
2015-03-23 00:00:00|118.9
2015-03-24 00:00:00|112.2
2015-03-25 00:00:00|116.0
2015-03-26 00:00:00|106.6
2015-03-27 00:00:00|106.6
2015-03-28 00:00:00|98.78
2015-03-29 00:00:00|405.3
2015-03-30 00:00:00|468.9
2015-03-31 00:00:00|187.6
2015-04-01 00:00:00|157.7
2015-04-02 00:00:00|149.0
2015-04-03 00:00:00|337.9
2015-04-04 00:00:00|228.9
2015-04-05 00:00:00|169.1
2015-04-06 00:00:00|155.5
2015-04-07 00:00:00|169.1
2015-04-08 00:00:00|321.5
2015-04-09 00:00:00|213.3
2015-04-10 00:00:00|200.8
2015-04-11 00:00:00|192.4
2015-04-12 00:00:00|213.3
2015-04-13 00:00:00|213.2
2015-04-14 00:00:00|220.0
2015-04-15 00:00:00|200.1
2015-04-16 00:00:00|200.8
2015-04-17 00:00:00|199.5
2015-04-18 00:00:00|173.9
2015-04-19 00:00:00|179.8
2015-04-20 00:00:00|167.9
2015-04-21 00:00:00|160.9
2015-04-22 00:00:00|146.8
2015-04-23 00:00:00|185.8
2015-04-24 00:00:00|173.9
2015-04-25 00:00:00|323.5
2015-04-26 00:00:00|221.2
2015-04-27 00:00:00|214.8
2015-04-28 00:00:00|226.8
2015-04-29 00:00:00|227.2
2015-04-30 00:00:00|193.5
2015-05-01 00:00:00|260.0
2015-05-02 00:00:00|181.0
2015-05-03 00:00:00|160.9
2015-05-04 00:00:00|146.8
2015-05-05 00:00:00|156.6
2015-05-06 00:00:00|172.2
2015-05-07 00:00:00|140.5
2015-05-08 00:00:00|240.9
2015-05-09 00:00:00|205.3
2015-05-10 00:00:00|187.6
2015-05-11 00:00:00|248.8
2015-05-12 00:00:00|172.7
2015-05-13 00:00:00|181.6
2015-05-14 00:00:00|339.3
2015-05-15 00:00:00|253.2
2015-05-16 00:00:00|372.9
2015-05-17 00:00:00|268.7
2015-05-18 00:00:00|336.0
2015-05-19 00:00:00|293.3
2015-05-20 00:00:00|219.8
2015-05-21 00:00:00|294.5
2015-05-22 00:00:00|233.3
2015-05-23 00:00:00|241.8
2015-05-24 00:00:00|215.8
2015-05-25 00:00:00|217.4
2015-05-26 00:00:00|213.3
2015-05-27 00:00:00|234.4
2015-05-28 00:00:00|278.1
2015-05-29 00:00:00|360.9
2015-05-30 00:00:00|254.4
2015-05-31 00:00:00|219.8
2015-06-01 00:00:00|280.8
2015-06-02 00:00:00|326.7
2015-06-03 00:00:00|317.8
2015-06-04 00:00:00|421.8
2015-06-06 00:00:00|455.6
2015-06-07 00:00:00|313.5
2015-06-08 00:00:00|285.3
2015-06-09 00:00:00|268.7
2015-06-10 00:00:00|360.8
2015-06-11 00:00:00|335.0
2015-06-12 00:00:00|241.4
2015-06-13 00:00:00|416.3
2015-06-14 00:00:00|282.1
2015-06-15 00:00:00|223.9
2015-06-16 00:00:00|221.3
2015-06-17 00:00:00|230.6
2015-06-18 00:00:00|230.6
2015-06-19 00:00:00|388.6
2015-06-21 00:00:00|389.5
2015-06-22 00:00:00|465.5
2015-06-23 00:00:00|533.0
2015-06-24 00:00:00|556.5
2015-06-25 00:00:00|376.0
2015-06-26 00:00:00|610.3
2015-06-27 00:00:00|617.4
2015-06-28 00:00:00|552.5
2015-06-29 00:00:00|516.4
2015-07-01 00:00:00|360.8
2015-07-02 00:00:00|331.7
2015-07-03 00:00:00|293.6
2015-07-04 00:00:00|263.6
2015-07-05 00:00:00|315.1
2015-07-06 00:00:00|343.3
2015-07-07 00:00:00|318.4
2015-07-08 00:00:00|305.4
2015-07-09 00:00:00|257.2
2015-07-10 00:00:00|483.5
2015-07-11 00:00:00|522.6
2015-07-12 00:00:00|316.8
2015-07-13 00:00:00|318.4
2015-07-14 00:00:00|277.0
2015-07-15 00:00:00|251.5
2015-07-16 00:00:00|244.8
2015-07-17 00:00:00|231.9
2015-07-18 00:00:00|243.1
2015-07-19 00:00:00|242.1
2015-07-20 00:00:00|225.2
2015-07-21 00:00:00|254.4
2015-07-22 00:00:00|275.0
2015-07-23 00:00:00|310.2
2015-07-24 00:00:00|270.9
2015-07-25 00:00:00|240.5
2015-07-26 00:00:00|225.2
2015-07-27 00:00:00|214.5
2015-07-28 00:00:00|321.8
2015-07-29 00:00:00|495.6
2015-07-30 00:00:00|520.1
2015-07-31 00:00:00|556.5
2015-08-01 00:00:00|379.9
2015-08-02 00:00:00|333.4
2015-08-03 00:00:00|283.6
2015-08-04 00:00:00|268.7
2015-08-05 00:00:00|291.9
2015-08-06 00:00:00|257.2
2015-08-07 00:00:00|307.6
2015-08-08 00:00:00|257.2
2015-08-09 00:00:00|230.9
2015-08-10 00:00:00|226.6
2015-08-11 00:00:00|229.2
2015-08-12 00:00:00|200.1
2015-08-13 00:00:00|224.3
2015-08-14 00:00:00|276.7
2015-08-15 00:00:00|510.9
2015-08-16 00:00:00|336.0
2015-08-17 00:00:00|341.7
2015-08-18 00:00:00|276.2
2015-08-19 00:00:00|336.0
2015-08-20 00:00:00|234.1
2015-08-21 00:00:00|277.0
2015-08-22 00:00:00|248.6
2015-08-23 00:00:00|237.3
2015-08-24 00:00:00|226.6
2015-08-25 00:00:00|303.5
2015-08-26 00:00:00|255.9
2015-08-27 00:00:00|222.5
2015-08-28 00:00:00|212.0
2015-08-29 00:00:00|223.9
2015-08-30 00:00:00|240.5
2015-08-31 00:00:00|313.4
2015-09-01 00:00:00|222.6
2015-09-02 00:00:00|334.1
2015-09-03 00:00:00|255.3
2015-09-04 00:00:00|209.2
2015-09-05 00:00:00|201.4
2015-09-06 00:00:00|204.0
2015-09-07 00:00:00|289.1
2015-09-08 00:00:00|207.9
2015-09-09 00:00:00|251.7
2015-09-10 00:00:00|223.9
2015-09-11 00:00:00|417.8
2015-09-12 00:00:00|247.6
2015-09-13 00:00:00|217.1
2015-09-14 00:00:00|198.7
2015-09-15 00:00:00|192.2
2015-09-16 00:00:00|184.6
2015-09-17 00:00:00|182.2
2015-09-18 00:00:00|197.4
2015-09-19 00:00:00|193.7
2015-09-20 00:00:00|226.7
2015-09-21 00:00:00|233.5
2015-09-22 00:00:00|191.1
2015-09-23 00:00:00|193.9
2015-09-24 00:00:00|175.1
2015-09-25 00:00:00|162.0
2015-09-26 00:00:00|160.9
2015-09-27 00:00:00|163.4
2015-09-28 00:00:00|160.9
2015-09-29 00:00:00|150.1
2015-09-30 00:00:00|153.3
2015-10-01 00:00:00|144.7
2015-10-02 00:00:00|146.8
2015-10-03 00:00:00|179.8
2015-10-04 00:00:00|187.6
2015-10-05 00:00:00|186.1
2015-10-06 00:00:00|150.1
2015-10-07 00:00:00|142.5
2015-10-08 00:00:00|160.2
2015-10-09 00:00:00|144.7
2015-10-10 00:00:00|149.0
2015-10-11 00:00:00|250.3
2015-10-12 00:00:00|227.2
2015-10-13 00:00:00|266.2
2015-10-14 00:00:00|261.5
2015-10-15 00:00:00|213.3
2015-10-16 00:00:00|329.0
2015-10-17 00:00:00|321.5
2015-10-18 00:00:00|240.9
2015-10-19 00:00:00|197.4
2015-10-20 00:00:00|200.1
2015-10-21 00:00:00|184.6
2015-10-22 00:00:00|172.7
2015-10-23 00:00:00|173.9
2015-10-24 00:00:00|163.3
2015-10-25 00:00:00|159.8
2015-10-26 00:00:00|153.3
2015-10-27 00:00:00|159.0
2015-10-28 00:00:00|173.9
2015-10-29 00:00:00|166.8
2015-10-30 00:00:00|155.5
2015-10-31 00:00:00|143.6
2015-11-01 00:00:00|151.2
2015-11-02 00:00:00|159.8
2015-11-03 00:00:00|146.8
2015-11-04 00:00:00|166.7
2015-11-05 00:00:00|155.5
2015-11-06 00:00:00|165.6
2015-11-07 00:00:00|262.9
2015-11-08 00:00:00|238.3
